timestamp_eval,dt_eval,eps_eval,num_noise_eval,integrator_eval,network,n,dt,eps,bs,integrator,num_noise,num_boots,mlp_hidden,res_hidden,res_depth,logp_avg,logp_err,loss_avg,loss_err,part_avg,part_err,free_avg,free_err,ess_avg,ess_err
20260621_200751,0.005,2.5,1,unbiasv2,mlpgmm,2,0.025,0.0025,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7204039096832275,0.003278461517766118,0.26223036646842957,0.0025811197701841593,0.9984754920005798,0.0016287293983623385,-0.0015785277355462313,0.0016407702350988984,0.6523277759552002,0.005876875016838312
20260621_200751,0.005,2.5,1,unbiasv2,mlpgmm,2,0.025,0.00025,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7204413414001465,0.031564753502607346,1.9197801351547241,0.094502292573452,1.1103224754333496,0.10632603615522385,0.09956228733062744,0.09321657568216324,0.0050835865549743176,0.007795978803187609
20260621_200751,0.005,2.5,1,unbiasv2,mlpgmm,2,0.0125,2.5,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7213339805603027,0.002519079251214862,0.07172241806983948,0.001211891882121563,0.9995306134223938,0.0008135494426824152,-0.00047004621592350304,0.0008122337167151272,0.8831796646118164,0.0007153126643970609
20260621_200750,0.005,0.0025,1,unbiasv2,mlpgmm,2,0.025,0.25,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7335621118545532,0.008978480473160744,0.5633165240287781,0.006778280716389418,0.9944363236427307,0.006125537678599358,-0.005436221603304148,0.006066595204174519,0.12515541911125183,0.03158125653862953
20260621_200750,0.005,0.0025,1,unbiasv2,mlpgmm,2,0.025,0.025,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7229032516479492,0.002901604166254401,0.0935325026512146,0.0014071926707401872,1.0005005598068237,0.0009842101717367768,0.0004962167586199939,0.0009853857336565852,0.837757408618927,0.0036331790033727884
20260621_200750,0.005,0.0025,1,unbiasv2,mlpgmm,2,0.025,0.08,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.719158411026001,0.003199859755113721,0.21510599553585052,0.0023597863037139177,0.997278094291687,0.0017846142873167992,-0.0027555518317967653,0.0017648735083639622,0.6144914031028748,0.022489117458462715
20260621_200750,0.005,0.0025,1,unbiasv2,mlpgmm,2,0.025,0.008,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7237659692764282,0.0029836928006261587,0.07837478816509247,0.001335268490947783,1.000908613204956,0.0009545836946927011,0.0009216247126460075,0.0009465044713579118,0.850289523601532,0.008337019942700863
20260621_200750,0.005,0.0025,1,unbiasv2,mlpgmm,2,0.025,0.0008,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.722443699836731,0.00953876692801714,0.44122663140296936,0.005548844579607248,1.0018261671066284,0.00496987858787179,0.0017872359603643417,0.004901191685348749,0.20005719363689423,0.08395619690418243
20260621_200751,0.005,2.5,1,unbiasv2,mlpgmm,2,0.0125,0.08,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.71825110912323,0.0025976267643272877,0.05903368443250656,0.0010950372088700533,1.0005708932876587,0.000689920736476779,0.0005659153102897108,0.0006904306937940419,0.9133678674697876,0.0003760847612284124
20260621_200750,0.005,0.0025,1,unbiasv2,mlpgmm,2,0.025,0.00025,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7141101360321045,0.027150748297572136,1.3610068559646606,0.01979975402355194,1.0003306865692139,0.018646445125341415,-0.00021699485660064965,0.018483035266399384,0.019581466913223267,0.012712854892015457
20260621_200750,0.005,0.0025,1,unbiasv2,mlpgmm,2,0.025,0.0025,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7238152027130127,0.0033354756888002157,0.15625658631324768,0.0018996034050360322,0.9986044764518738,0.0013237642124295235,-0.0014256633585318923,0.0013125361874699593,0.7397271394729614,0.004752368666231632
20260621_200750,0.005,0.0025,1,unbiasv2,mlpgmm,2,0.0125,2.5,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.9932941198349,0.3251160681247711,4.415902137756348,0.4299500286579132,1.4276751279830933,0.6253534555435181,0.27199700474739075,0.4242939054965973,0.00037588481791317463,0.0005709378165192902
20260621_200751,0.005,2.5,1,unbiasv2,mlpgmm,2,0.0125,0.025,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7232253551483154,0.0025860080495476723,0.06530063599348068,0.0011668088845908642,0.9982829093933105,0.0007131064776331186,-0.0017414138419553638,0.0007108277641236782,0.9073478579521179,0.0006204800447449088
20260621_200751,0.005,2.5,1,unbiasv2,mlpgmm,2,0.0125,0.8,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7201834917068481,0.002590783638879657,0.04363333806395531,0.000944242812693119,0.9998335838317871,0.0006342999986372888,-0.00018017787078861147,0.000635191856417805,0.9254683256149292,0.0003477403079159558
20260621_200751,0.005,2.5,1,unbiasv2,mlpgmm,2,0.0125,0.25,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7191309928894043,0.002582006622105837,0.05132344365119934,0.001036333735100925,0.9989580512046814,0.0006557251326739788,-0.0010627618758007884,0.0006671600276604295,0.9193600416183472,0.0003226236440241337
