timestamp_eval,dt_eval,eps_eval,num_noise_eval,integrator_eval,network,L,m2,lambda,dt,eps,bs,integrator,num_noise,n_kernel,n_kernel_bond,n_basis,n_basis_bond,num_boots,logp_avg,logp_err,loss_avg,loss_err,part_avg,part_err,free_avg,free_err,ess_avg,ess_err,susc_avg,susc_err
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.1,0.0,200000,hutch,1,21,20,20,20,5000,-6.136829376220703,0.15548193454742432,-15.840340614318848,0.006311060395091772,181904016.0,4710982.0,19.018327713012695,0.025853866711258888,0.007570640183985233,0.0013361194869503379,2.2313811779022217,0.07723863422870636
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.05,0.0,200000,hutch,1,21,20,20,20,5000,-6.0872039794921875,0.05956031382083893,-15.8576078414917,0.004922581370919943,41820604.0,454931.84375,17.5482120513916,0.010838373564183712,0.040955305099487305,0.00500593101605773,2.1324429512023926,0.034484922885894775
20260610_151017,0.01,0.0,1,fp,phi4analytic,8,-4.0,6.008,0.002,0.0,200000,hutch,1,21,20,20,20,5000,-6.29076623916626,0.015781909227371216,-15.788596153259277,0.00422933092340827,9526531.0,17004.05859375,16.06951904296875,0.0017535819206386805,0.6192526817321777,0.002508782083168626,1.908470869064331,0.007336962502449751
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.02,0.0,200000,hutch,1,21,20,20,20,5000,-6.259228706359863,0.02601058967411518,-15.869562149047852,0.0035240729339420795,16559312.0,62992.9765625,16.622461318969727,0.0038499399088323116,0.24937452375888824,0.005671365186572075,1.960106611251831,0.011850623413920403
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.01,0.0,200000,hutch,1,21,20,20,20,5000,-6.276635646820068,0.01861521601676941,-15.853645324707031,0.003913854714483023,12054270.0,30585.3359375,16.30499267578125,0.0025058842729777098,0.44182538986206055,0.0033740480430424213,1.9407331943511963,0.008379390463232994
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.005,0.0,200000,hutch,1,21,20,20,20,5000,-6.324148178100586,0.01565997116267681,-15.860973358154297,0.0035033663734793663,10284838.0,18364.52734375,16.146080017089844,0.0017506889998912811,0.6098620891571045,0.001954193226993084,1.913161277770996,0.007093057967722416
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.002,0.0,200000,hutch,1,21,20,20,20,5000,-6.328209400177002,0.01456126943230629,-15.856693267822266,0.0032097906805574894,9353224.0,12359.369140625,16.051240921020508,0.0013596310745924711,0.7381197810173035,0.001297122216783464,1.9076759815216064,0.006251134444028139
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.1,0.0,50000,hutch,1,21,20,20,20,2000,-74.92205810546875,4.342061519622803,-27.83891487121582,0.021568957716226578,3.103301561430835e+16,1.3639642532282368e+16,37.878150939941406,0.4683215320110321,0.00018309250299353153,0.00013449463585857302,22.49619483947754,5.369012355804443
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.05,0.0,50000,hutch,1,21,20,20,20,2000,-77.48844909667969,6.90086555480957,-27.82330322265625,0.015901366248726845,402959032647680.0,109091078799360.0,33.59595489501953,0.257203608751297,0.0005050217150710523,0.0005631606909446418,33.77822494506836,5.627269744873047
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.02,0.0,50000,hutch,1,21,20,20,20,2000,-81.6021957397461,0.6684499382972717,-27.86864471435547,0.010697240941226482,15961129222144.0,627357057024.0,30.401025772094727,0.03947639837861061,0.013886316679418087,0.003726198337972164,29.1322078704834,0.928816556930542
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.01,0.0,50000,hutch,1,21,20,20,20,2000,-81.52836608886719,0.2159126102924347,-27.869691848754883,0.009381904266774654,5310427693056.0,87906746368.0,29.30027198791504,0.016817348077893257,0.06648798286914825,0.0075162118300795555,29.548561096191406,0.44586849212646484
20260610_151017,0.01,0.0,1,fp,phi4analytic,8,-4.0,6.008,0.001,0.0,200000,hutch,1,21,20,20,20,5000,-6.2790303230285645,0.015377700328826904,-15.796927452087402,0.004429768305271864,9174343.0,14288.8369140625,16.03196144104004,0.001562220510095358,0.6747093796730042,0.0022598726209253073,1.91047203540802,0.007008667103946209
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.1,0.0,50000,fp,1,21,20,20,20,2000,-85.05652618408203,1.6827737092971802,-20.600257873535156,0.01744568720459938,1779976896512.0,569848627200.0,28.153175354003906,0.32769155502319336,0.0002656576980371028,0.000234805847867392,19.90243911743164,5.795584678649902
